timestamp,factory_id,turbidity_ntu,ph,conductivity_us_cm,chromium_mg_l,copper_mg_l,tds_mg_l
2026-01-21 20:52:00,CH-1,301.74,5.73,3728.21,0.44,0.82,2923.58
2026-01-21 20:52:00,CH-2,189.06,5.98,3531.94,0.82,0.85,3221.59
2026-01-21 20:52:00,TX-A,347.03,9.72,3289.35,0.44,0.29,2542.55
2026-01-21 20:52:00,TX-B,408.73,9.41,1994.10,0.62,0.22,2339.88
2026-01-21 20:52:00,TX-C,242.74,8.40,3115.05,0.45,0.29,3409.85
2026-01-21 20:52:01,CH-1,252.96,4.98,2531.41,1.26,0.73,4537.50
2026-01-21 20:52:01,CH-2,230.24,6.47,3437.14,1.09,0.73,3107.45
2026-01-21 20:52:01,TX-A,318.03,7.94,3318.87,0.42,0.36,1990.76
2026-01-21 20:52:01,TX-B,268.97,7.58,1736.56,0.68,0.24,2570.90
2026-01-21 20:52:01,TX-C,230.54,7.17,3221.94,0.71,0.32,2303.64
2026-01-21 20:52:02,CH-1,181.49,4.99,4420.89,1.33,0.90,1428.16
2026-01-21 20:52:02,CH-2,270.71,5.56,2828.51,1.46,0.47,3211.49
2026-01-21 20:52:02,TX-A,422.74,7.66,2650.39,0.48,0.20,1592.41
2026-01-21 20:52:02,TX-B,359.40,8.24,2400.62,0.56,0.22,2326.42
2026-01-21 20:52:02,TX-C,333.16,8.50,2730.21,0.47,0.25,2438.28
2026-01-21 20:52:03,CH-1,202.79,7.59,3944.40,1.13,0.55,2072.85
2026-01-21 20:52:03,CH-2,191.33,5.64,4490.57,1.08,0.52,2460.82
2026-01-21 20:52:03,TX-A,488.59,8.99,3148.50,0.57,0.27,2001.81
2026-01-21 20:52:03,TX-B,512.36,9.30,3249.99,0.27,0.07,3202.70
2026-01-21 20:52:03,TX-C,280.75,8.86,3038.63,0.37,0.18,3155.91
2026-01-21 20:52:04,CH-1,327.62,5.82,3644.80,1.71,0.69,3864.00
2026-01-21 20:52:04,CH-2,336.49,3.63,3658.12,1.48,0.53,2482.44
2026-01-21 20:52:04,TX-A,317.83,8.26,3164.14,0.76,0.37,2712.90
2026-01-21 20:52:04,TX-B,335.40,7.99,2701.04,0.72,0.21,2628.64
2026-01-21 20:52:04,TX-C,323.63,8.73,1365.22,0.41,0.17,1648.52
2026-01-21 20:52:05,CH-1,204.16,6.09,2811.58,1.44,0.67,3529.52
2026-01-21 20:52:05,CH-2,205.74,3.17,4729.40,0.83,0.82,3249.70
2026-01-21 20:52:05,TX-A,382.03,8.26,2274.75,0.49,0.28,2155.05
2026-01-21 20:52:05,TX-B,379.09,8.20,2928.23,0.19,0.09,2552.83
2026-01-21 20:52:05,TX-C,347.50,9.25,1931.09,0.43,0.22,2363.93
2026-01-21 20:52:06,CH-1,110.46,6.16,2980.78,1.72,0.71,3117.30
2026-01-21 20:52:06,CH-2,258.74,3.90,3518.62,1.40,0.59,2495.05
2026-01-21 20:52:06,TX-A,303.74,8.32,3360.18,0.52,0.30,2491.53
2026-01-21 20:52:06,TX-B,419.53,7.07,1846.22,0.68,0.38,2586.36
2026-01-21 20:52:06,TX-C,362.19,8.69,2949.27,0.47,0.26,2526.44
2026-01-21 20:52:07,CH-1,174.27,4.31,2863.35,1.17,0.63,3072.89
2026-01-21 20:52:07,CH-2,247.29,4.56,3800.72,1.68,0.54,3489.33
2026-01-21 20:52:07,TX-A,296.59,7.46,3359.67,0.35,0.23,939.60
2026-01-21 20:52:07,TX-B,306.63,7.24,2681.69,0.62,0.15,2072.36
2026-01-21 20:52:07,TX-C,398.37,9.72,2827.47,0.46,0.17,2380.66
2026-01-21 20:52:08,CH-1,296.59,5.86,3237.38,0.80,0.63,3197.83
2026-01-21 20:52:08,CH-2,209.54,4.33,5433.17,1.20,0.72,3386.14
2026-01-21 20:52:08,TX-A,333.54,8.89,2805.23,0.56,0.27,2366.22
2026-01-21 20:52:08,TX-B,270.22,9.68,3641.97,0.46,0.05,2140.49
2026-01-21 20:52:08,TX-C,405.79,7.54,3187.67,0.37,0.37,2537.91
2026-01-21 20:52:09,CH-1,176.47,4.14,3875.15,1.08,0.66,3425.27
2026-01-21 20:52:09,CH-2,342.65,7.44,3786.19,0.98,0.36,4344.14
2026-01-21 20:52:09,TX-A,294.27,7.88,2243.12,0.34,0.25,1931.32
2026-01-21 20:52:09,TX-B,348.98,8.47,2832.42,0.58,0.21,2139.90
2026-01-21 20:52:09,TX-C,217.94,6.98,3679.64,0.41,0.28,2687.12
2026-01-21 20:52:10,CH-1,140.35,5.59,3337.37,0.95,0.45,3203.63
2026-01-21 20:52:10,CH-2,320.09,4.55,4625.32,0.73,0.57,3894.41
2026-01-21 20:52:10,TX-A,296.50,9.18,2708.24,0.47,0.35,1817.28
2026-01-21 20:52:10,TX-B,342.61,7.90,1816.06,0.48,0.20,1726.87
2026-01-21 20:52:10,TX-C,448.58,6.18,3567.41,0.75,0.26,2117.24
2026-01-21 20:52:11,CH-1,150.80,6.62,2400.34,1.26,0.74,3449.09
2026-01-21 20:52:11,CH-2,274.35,4.21,3025.36,1.24,0.63,2854.35
2026-01-21 20:52:11,TX-A,340.03,8.16,2046.15,0.65,0.11,2490.29
2026-01-21 20:52:11,TX-B,182.23,7.59,2935.29,0.46,0.15,2138.95
2026-01-21 20:52:11,TX-C,412.99,7.03,3448.73,0.59,0.20,2400.33
2026-01-21 20:52:12,CH-1,264.58,6.48,4784.50,1.59,0.76,2664.87
2026-01-21 20:52:12,CH-2,232.67,6.92,4194.88,0.83,0.91,4201.58
2026-01-21 20:52:12,TX-A,367.28,7.29,3215.81,0.44,0.20,2654.45
2026-01-21 20:52:12,TX-B,445.71,8.73,1956.89,0.41,0.37,2101.64
2026-01-21 20:52:12,TX-C,386.08,7.53,2847.40,0.49,0.25,2637.48
2026-01-21 20:52:13,CH-1,156.94,7.96,3110.26,1.59,0.68,2545.59
2026-01-21 20:52:13,CH-2,231.94,6.95,3284.12,1.51,0.51,2542.81
2026-01-21 20:52:13,TX-A,428.37,7.94,2300.29,0.35,0.31,2188.30
2026-01-21 20:52:13,TX-B,287.12,7.32,2422.05,0.34,0.29,2154.71
2026-01-21 20:52:13,TX-C,292.57,8.21,2375.59,0.49,0.25,2440.11
2026-01-21 20:52:14,CH-1,210.55,6.12,2922.12,0.94,0.58,3982.17
2026-01-21 20:52:14,CH-2,152.66,4.22,2744.64,1.29,0.81,2671.66
2026-01-21 20:52:14,TX-A,228.13,6.45,2864.48,0.49,0.22,2469.73
2026-01-21 20:52:14,TX-B,420.41,8.72,2206.12,0.24,0.20,2097.12
2026-01-21 20:52:14,TX-C,358.71,7.18,2371.94,0.58,0.34,2387.86
2026-01-21 20:52:15,CH-1,285.84,4.96,3105.80,1.66,0.81,3726.22
2026-01-21 20:52:15,CH-2,297.50,5.02,4505.33,1.48,0.59,2701.16
2026-01-21 20:52:15,TX-A,364.57,6.38,1781.90,0.47,0.29,2025.58
2026-01-21 20:52:15,TX-B,385.60,8.82,2466.94,0.66,0.34,1838.81
2026-01-21 20:52:15,TX-C,228.98,8.76,2682.56,0.73,0.23,2697.28
2026-01-21 20:52:16,CH-1,162.63,8.23,4106.71,1.21,0.56,1997.47
2026-01-21 20:52:16,CH-2,144.48,7.59,3893.28,1.68,0.48,4132.85
2026-01-21 20:52:16,TX-A,286.03,8.59,2761.95,0.66,0.37,2486.57
2026-01-21 20:52:16,TX-B,387.56,7.82,2174.05,0.72,0.07,1983.08
2026-01-21 20:52:16,TX-C,304.06,6.30,2109.51,0.63,0.31,1961.84
2026-01-21 20:52:18,CH-1,317.08,5.38,3965.10,1.23,0.40,3321.77
2026-01-21 20:52:18,CH-2,240.68,6.38,3655.66,1.08,0.34,3198.96
2026-01-21 20:52:18,TX-A,287.76,8.86,3273.78,0.48,0.25,2562.12
2026-01-21 20:52:18,TX-B,247.63,6.31,2837.67,0.38,0.14,1559.14
2026-01-21 20:52:18,TX-C,323.83,7.36,2451.31,0.62,0.25,2780.87
2026-01-21 20:52:19,CH-1,157.02,6.92,3095.81,1.32,0.41,2319.15
2026-01-21 20:52:19,CH-2,296.60,4.36,3918.46,1.69,0.37,3438.10
2026-01-21 20:52:19,TX-A,354.55,9.05,2591.39,0.37,0.32,2224.61
2026-01-21 20:52:19,TX-B,273.20,7.31,2069.77,0.54,0.29,2418.07
2026-01-21 20:52:19,TX-C,497.70,8.16,2835.79,0.52,0.21,1801.28
2026-01-21 20:52:20,CH-1,214.42,6.74,5261.73,1.21,0.60,2694.43
2026-01-21 20:52:20,CH-2,203.59,5.85,3297.75,1.24,0.48,1453.85
2026-01-21 20:52:20,TX-A,293.16,6.51,2763.57,0.72,0.31,2345.15
2026-01-21 20:52:20,TX-B,464.35,8.04,2908.50,0.64,0.32,2515.64
2026-01-21 20:52:20,TX-C,273.04,8.85,3046.01,0.61,0.26,2233.79
2026-01-21 20:52:21,CH-1,131.61,5.39,3696.96,1.34,0.79,2989.38
2026-01-21 20:52:21,CH-2,200.00,6.02,3061.84,0.79,0.47,2811.01
2026-01-21 20:52:21,TX-A,339.39,9.26,2045.80,0.41,0.29,2513.75
2026-01-21 20:52:21,TX-B,395.04,8.66,3383.61,0.42,0.34,2026.49
2026-01-21 20:52:21,TX-C,299.69,6.48,2789.13,0.44,0.34,1728.82
2026-01-21 20:52:22,CH-1,196.58,5.80,5774.33,1.04,0.63,3947.10
2026-01-21 20:52:22,CH-2,229.25,6.19,3646.72,1.52,0.57,2746.60
2026-01-21 20:52:22,TX-A,389.71,7.31,2886.50,0.36,0.38,2247.01
2026-01-21 20:52:22,TX-B,378.07,7.76,3050.17,0.34,0.26,1639.10
2026-01-21 20:52:22,TX-C,324.18,7.60,2222.71,0.32,0.23,1679.29
2026-01-21 20:52:23,CH-1,230.63,5.13,3410.05,1.38,0.48,2421.55
2026-01-21 20:52:23,CH-2,185.87,3.78,2800.47,1.34,0.53,3046.50
2026-01-21 20:52:23,TX-A,300.35,7.23,2325.78,0.46,0.30,2197.18
2026-01-21 20:52:23,TX-B,380.69,8.43,2718.04,0.48,0.20,2297.42
2026-01-21 20:52:23,TX-C,512.33,7.40,2588.43,0.62,0.16,2647.36
2026-01-21 20:52:24,CH-1,176.76,6.73,4369.74,2.11,0.49,3279.86
2026-01-21 20:52:24,CH-2,231.35,7.49,3051.59,1.39,0.67,3538.44
2026-01-21 20:52:24,TX-A,402.04,7.50,1466.18,0.23,0.13,2060.97
2026-01-21 20:52:24,TX-B,321.40,6.38,3893.79,0.51,0.31,1976.99
2026-01-21 20:52:24,TX-C,355.37,8.32,2904.49,0.50,0.18,1963.47
2026-01-21 20:52:25,CH-1,238.18,4.95,2985.51,1.41,0.55,3257.31
2026-01-21 20:52:25,CH-2,200.85,5.71,4097.52,0.53,0.67,3760.44
2026-01-21 20:52:25,TX-A,286.31,8.30,2311.20,0.66,0.31,2018.28
2026-01-21 20:52:25,TX-B,364.89,8.36,2752.15,0.17,0.16,1817.48
2026-01-21 20:52:25,TX-C,333.23,9.72,2123.40,0.51,0.39,1904.82
2026-01-21 20:52:26,CH-1,238.08,7.44,4899.55,1.04,0.51,2962.89
2026-01-21 20:52:26,CH-2,139.47,6.99,5003.94,1.41,0.41,2034.84
2026-01-21 20:52:26,TX-A,370.72,8.69,1928.27,0.53,0.38,2435.57
2026-01-21 20:52:26,TX-B,319.35,9.35,3104.62,0.46,0.28,2321.39
2026-01-21 20:52:26,TX-C,382.43,7.94,2078.31,0.48,0.22,1475.45
2026-01-21 20:52:27,CH-1,135.37,5.83,5205.54,1.67,0.53,2712.47
2026-01-21 20:52:27,CH-2,254.01,5.56,3592.96,1.30,0.72,3195.52
2026-01-21 20:52:27,TX-A,242.88,7.23,1683.88,0.57,0.20,2904.66
2026-01-21 20:52:27,TX-B,258.80,7.00,2223.93,0.53,0.27,2370.33
2026-01-21 20:52:27,TX-C,275.45,9.04,1825.34,0.31,0.26,2958.69
2026-01-21 20:52:28,CH-1,175.49,4.71,4499.04,1.53,0.51,3661.09
2026-01-21 20:52:28,CH-2,250.95,6.17,3754.64,0.78,0.57,3460.73
2026-01-21 20:52:28,TX-A,385.22,8.97,3525.45,0.47,0.23,1039.22
2026-01-21 20:52:28,TX-B,377.13,7.31,1985.25,0.57,0.20,1594.86
2026-01-21 20:52:28,TX-C,193.11,9.33,2891.82,0.58,0.34,1789.14
2026-01-21 20:52:29,CH-1,257.39,6.38,4397.22,1.72,0.92,2116.05
2026-01-21 20:52:29,CH-2,314.53,7.29,4027.32,0.97,0.48,3289.75
2026-01-21 20:52:29,TX-A,329.89,7.27,2674.22,0.66,0.30,2187.38
2026-01-21 20:52:29,TX-B,370.21,7.55,3268.34,0.52,0.24,2344.41
2026-01-21 20:52:29,TX-C,470.34,6.55,2193.27,0.41,0.39,2364.20
2026-01-21 20:52:30,CH-1,225.91,6.45,2482.90,1.58,0.65,4097.59
2026-01-21 20:52:30,CH-2,183.55,4.82,4848.85,1.72,0.62,3534.24
2026-01-21 20:52:30,TX-A,368.78,7.99,1682.61,0.68,0.28,1734.08
2026-01-21 20:52:30,TX-B,285.29,7.87,2901.16,0.76,0.22,1816.84
2026-01-21 20:52:30,TX-C,344.11,8.33,2867.56,0.65,0.28,2156.17
2026-01-21 20:52:31,CH-1,292.30,3.45,3623.19,1.39,0.64,3626.04
2026-01-21 20:52:31,CH-2,225.44,7.58,2699.71,1.05,0.42,3281.93
2026-01-21 20:52:31,TX-A,350.27,8.12,2536.35,0.41,0.10,2019.85
2026-01-21 20:52:31,TX-B,332.51,7.78,3727.25,0.84,0.32,1993.77
2026-01-21 20:52:31,TX-C,413.93,7.78,2243.65,0.47,0.12,1917.35
2026-01-21 20:52:32,CH-1,165.84,6.04,4139.77,1.39,0.77,3196.74
2026-01-21 20:52:32,CH-2,224.38,5.92,3599.42,0.86,0.40,2778.87
2026-01-21 20:52:32,TX-A,376.14,8.34,1953.02,0.43,0.28,1518.12
2026-01-21 20:52:32,TX-B,264.24,7.58,2343.39,0.33,0.34,2590.30
2026-01-21 20:52:32,TX-C,197.71,7.70,1979.47,0.50,0.35,2976.33
2026-01-21 20:52:33,CH-1,195.40,6.52,3528.70,1.16,0.47,2130.23
2026-01-21 20:52:33,CH-2,256.98,5.90,3700.77,0.98,0.43,3116.09
2026-01-21 20:52:33,TX-A,386.74,7.17,2482.47,0.53,0.27,2543.22
2026-01-21 20:52:33,TX-B,359.84,8.10,2203.26,0.55,0.25,1670.21
2026-01-21 20:52:33,TX-C,273.21,7.70,3015.58,0.74,0.30,2301.45
2026-01-21 20:52:34,CH-1,211.27,4.23,2073.51,1.98,0.88,3685.30
2026-01-21 20:52:34,CH-2,243.76,6.08,2543.32,1.37,0.56,4523.53
2026-01-21 20:52:34,TX-A,353.36,6.66,2738.25,0.78,0.28,1612.63
2026-01-21 20:52:34,TX-B,323.40,7.05,2598.19,0.66,0.24,2278.61
2026-01-21 20:52:34,TX-C,413.62,7.19,2363.75,0.66,0.23,2644.95
2026-01-21 20:52:35,CH-1,150.14,5.62,3101.13,0.97,0.27,3337.83
2026-01-21 20:52:35,CH-2,102.61,7.30,3837.49,1.35,0.78,3166.15
2026-01-21 20:52:35,TX-A,286.79,9.24,3055.45,0.64,0.17,1936.73
2026-01-21 20:52:35,TX-B,441.65,8.54,2966.56,0.45,0.19,2649.77
2026-01-21 20:52:35,TX-C,392.12,7.42,2710.65,0.55,0.18,2405.62
2026-01-21 20:52:36,CH-1,233.02,6.03,3634.01,1.62,0.40,3365.83
2026-01-21 20:52:36,CH-2,178.69,6.05,4307.22,1.14,0.64,4207.88
2026-01-21 20:52:36,TX-A,224.43,7.94,3666.05,0.44,0.25,2788.50
2026-01-21 20:52:36,TX-B,396.68,8.08,2779.56,0.40,0.22,2414.81
2026-01-21 20:52:36,TX-C,339.98,7.25,2161.08,0.56,0.25,1865.00
2026-01-21 20:52:37,CH-1,190.59,6.33,5438.37,1.04,0.76,3879.34
2026-01-21 20:52:37,CH-2,251.80,6.51,4598.11,0.95,1.06,4005.06
2026-01-21 20:52:37,TX-A,343.06,6.49,2614.13,0.43,0.24,2358.79
2026-01-21 20:52:37,TX-B,487.71,8.71,2747.59,0.47,0.26,2559.13
2026-01-21 20:52:37,TX-C,267.25,9.29,2894.19,0.52,0.30,1631.96
2026-01-21 20:52:38,CH-1,208.70,3.43,5044.90,1.14,0.77,2427.69
2026-01-21 20:52:38,CH-2,314.54,5.74,3616.39,1.64,0.59,3225.77
2026-01-21 20:52:38,TX-A,261.29,8.57,2888.03,0.36,0.40,1995.11
2026-01-21 20:52:38,TX-B,344.44,6.25,3844.92,0.41,0.31,2833.99
2026-01-21 20:52:38,TX-C,351.47,8.80,3183.97,0.36,0.30,2677.34
2026-01-21 20:52:39,CH-1,214.81,4.38,2486.22,1.52,0.76,2828.14
2026-01-21 20:52:39,CH-2,198.23,6.95,3714.45,1.43,0.82,3987.96
2026-01-21 20:52:39,TX-A,302.95,7.47,2817.63,0.51,0.10,2062.11
2026-01-21 20:52:39,TX-B,350.22,9.35,2609.79,0.91,0.05,2229.44
2026-01-21 20:52:39,TX-C,546.85,7.51,2227.85,0.53,0.20,2796.20
2026-01-21 20:52:40,CH-1,281.86,6.33,3786.98,1.36,0.47,3860.02
2026-01-21 20:52:40,CH-2,234.03,4.41,3099.64,1.72,0.74,2442.33
2026-01-21 20:52:40,TX-A,302.12,7.80,1907.52,0.32,0.33,2054.25
2026-01-21 20:52:40,TX-B,371.81,8.31,2529.57,0.46,0.35,2340.49
2026-01-21 20:52:40,TX-C,241.84,9.43,3051.76,0.54,0.22,1561.21
2026-01-21 20:52:41,CH-1,185.05,5.44,3841.52,0.82,0.71,3942.35
2026-01-21 20:52:41,CH-2,303.54,6.11,3773.66,1.60,0.15,3161.16
2026-01-21 20:52:41,TX-A,402.36,7.52,1955.14,0.30,0.30,1717.87
2026-01-21 20:52:41,TX-B,282.82,7.65,3056.94,0.59,0.32,2669.22
2026-01-21 20:52:41,TX-C,398.66,7.50,2069.59,0.66,0.43,2633.43
2026-01-21 20:52:42,CH-1,219.82,4.97,2483.81,1.56,0.59,3546.65
2026-01-21 20:52:42,CH-2,201.31,8.05,4054.71,0.93,0.61,2887.87
2026-01-21 20:52:42,TX-A,303.24,6.51,2769.54,0.72,0.18,2145.02
2026-01-21 20:52:42,TX-B,432.74,8.40,2083.67,0.46,0.39,2629.47
2026-01-21 20:52:42,TX-C,428.77,7.65,2783.52,0.49,0.20,2947.88
2026-01-21 20:52:43,CH-1,144.08,8.67,3912.72,1.83,0.89,3554.60
2026-01-21 20:52:43,CH-2,357.03,6.74,3373.28,1.55,0.61,3477.16
2026-01-21 20:52:43,TX-A,355.40,8.35,2234.58,0.57,0.39,2016.01
2026-01-21 20:52:43,TX-B,437.18,8.61,2168.34,0.62,0.19,2759.30
2026-01-21 20:52:43,TX-C,412.05,7.45,2743.61,0.61,0.26,2488.99
2026-01-21 20:52:44,CH-1,163.62,7.29,4560.31,1.04,0.58,3519.16
2026-01-21 20:52:44,CH-2,216.22,5.44,5210.79,0.50,0.86,3250.27
2026-01-21 20:52:44,TX-A,280.81,8.07,2300.25,0.80,0.33,2758.78
2026-01-21 20:52:44,TX-B,346.56,6.23,1693.35,0.49,0.30,2941.63
2026-01-21 20:52:44,TX-C,365.42,7.38,3228.65,0.76,0.32,2387.79
2026-01-21 20:52:45,CH-1,183.91,5.19,4098.16,1.26,0.55,2895.11
2026-01-21 20:52:45,CH-2,204.71,5.79,2747.73,0.45,0.23,2717.55
2026-01-21 20:52:45,TX-A,377.77,8.19,1661.35,0.41,0.40,2060.60
2026-01-21 20:52:45,TX-B,307.70,8.25,3399.15,0.44,0.37,1786.67
2026-01-21 20:52:45,TX-C,274.82,7.59,1946.74,0.50,0.23,2575.03
2026-01-21 20:52:46,CH-1,230.68,4.80,3077.75,1.13,0.93,3168.92
2026-01-21 20:52:46,CH-2,217.07,7.23,3612.11,0.47,0.79,3786.24
2026-01-21 20:52:46,TX-A,354.53,9.92,2210.26,0.58,0.18,2095.74
2026-01-21 20:52:46,TX-B,449.80,7.44,1770.28,0.59,0.25,2016.85
2026-01-21 20:52:46,TX-C,396.19,7.12,2162.02,0.37,0.29,2197.44
2026-01-21 20:52:47,CH-1,209.13,6.39,2647.72,1.30,0.44,3650.01
2026-01-21 20:52:47,CH-2,199.93,6.97,3496.46,1.22,0.56,3452.98
2026-01-21 20:52:47,TX-A,454.92,8.62,3582.91,0.65,0.27,2638.91
2026-01-21 20:52:47,TX-B,296.30,8.56,3175.25,0.67,0.21,2444.96
2026-01-21 20:52:47,TX-C,459.69,8.19,3215.10,0.27,0.22,1865.73
2026-01-21 20:52:48,CH-1,255.21,6.17,3339.28,0.87,0.62,3037.38
2026-01-21 20:52:48,CH-2,306.03,6.29,3941.12,2.27,0.37,3357.34
2026-01-21 20:52:48,TX-A,275.35,8.14,3180.13,0.62,0.30,2201.25
2026-01-21 20:52:48,TX-B,366.18,7.36,2004.32,0.67,0.39,1829.85
2026-01-21 20:52:48,TX-C,148.23,8.57,2563.97,0.49,0.15,2530.41
2026-01-21 20:52:49,CH-1,276.75,6.33,3842.22,1.91,0.85,3187.42
2026-01-21 20:52:49,CH-2,273.94,7.97,5157.59,0.79,0.56,2784.15
2026-01-21 20:52:49,TX-A,414.11,7.35,2781.34,0.53,0.25,3423.72
2026-01-21 20:52:49,TX-B,238.47,7.94,2542.41,0.46,0.16,1436.69
2026-01-21 20:52:49,TX-C,232.41,6.84,2948.09,0.40,0.36,1947.03
2026-01-21 20:52:50,CH-1,236.23,6.25,4328.79,1.05,0.48,3217.53
2026-01-21 20:52:50,CH-2,148.10,5.30,2477.50,1.63,0.53,2928.29
2026-01-21 20:52:50,TX-A,341.26,7.50,2306.39,0.44,0.30,2302.78
2026-01-21 20:52:50,TX-B,278.90,7.19,2706.55,0.08,0.25,2491.68
2026-01-21 20:52:50,TX-C,321.31,8.10,1896.65,0.59,0.30,2501.98
2026-01-21 20:52:51,CH-1,263.60,4.94,3274.86,1.19,0.39,2766.17
2026-01-21 20:52:51,CH-2,252.28,5.99,3603.92,1.50,0.60,1866.29
2026-01-21 20:52:51,TX-A,368.27,8.45,1926.24,0.60,0.24,1749.33
2026-01-21 20:52:51,TX-B,266.33,8.23,1865.25,0.37,0.27,2271.04
2026-01-21 20:52:51,TX-C,433.27,9.25,1785.39,0.53,0.33,2385.75
2026-01-21 20:52:52,CH-1,156.61,5.57,4091.78,1.11,0.60,2558.97
2026-01-21 20:52:52,CH-2,234.58,5.30,3405.86,1.35,0.39,4590.40
2026-01-21 20:52:52,TX-A,508.54,9.46,3095.25,0.27,0.37,1811.43
2026-01-21 20:52:52,TX-B,316.24,7.99,2965.31,0.64,0.23,1826.60
2026-01-21 20:52:52,TX-C,503.08,7.68,3295.15,0.76,0.27,2488.99
2026-01-21 20:52:53,CH-1,221.60,5.70,3143.81,0.94,0.66,2554.74
2026-01-21 20:52:53,CH-2,283.19,4.92,2617.97,1.50,0.42,3996.83
2026-01-21 20:52:53,TX-A,353.42,8.71,2926.77,0.41,0.26,2077.86
2026-01-21 20:52:53,TX-B,389.04,8.20,2617.43,0.47,0.17,2997.88
2026-01-21 20:52:53,TX-C,413.55,9.01,2832.27,0.45,0.29,2335.37
2026-01-21 20:52:54,CH-1,220.16,6.34,3924.50,1.24,0.70,4370.04
2026-01-21 20:52:54,CH-2,136.46,4.98,4501.74,0.85,0.37,2610.00
2026-01-21 20:52:54,TX-A,309.36,8.30,2117.72,0.48,0.26,1966.99
2026-01-21 20:52:54,TX-B,443.93,7.44,3069.92,0.72,0.29,2140.55
2026-01-21 20:52:54,TX-C,355.32,5.79,2121.36,0.47,0.31,2760.58
2026-01-21 20:52:55,CH-1,209.81,5.51,3491.26,0.45,0.65,3345.43
2026-01-21 20:52:55,CH-2,197.73,2.71,6027.98,1.22,0.69,3598.20
2026-01-21 20:52:55,TX-A,382.46,6.41,3140.49,0.66,0.29,2658.27
2026-01-21 20:52:55,TX-B,459.06,8.08,2448.93,0.35,0.31,2869.73
2026-01-21 20:52:55,TX-C,259.69,9.03,2707.59,0.19,0.32,2478.11
2026-01-21 20:52:56,CH-1,211.62,5.60,3575.07,1.52,0.44,3435.92
2026-01-21 20:52:56,CH-2,192.13,4.31,3878.68,2.03,0.38,4308.94
2026-01-21 20:52:56,TX-A,385.43,7.41,2387.92,0.34,0.36,2727.34
2026-01-21 20:52:56,TX-B,356.44,8.04,2368.64,0.36,0.26,1693.03
2026-01-21 20:52:56,TX-C,249.32,9.51,3431.47,0.35,0.22,2514.46
2026-01-21 20:52:57,CH-1,291.33,6.35,2092.76,1.69,0.52,3530.13
2026-01-21 20:52:57,CH-2,291.41,7.86,3587.34,1.71,0.61,2919.97
2026-01-21 20:52:57,TX-A,435.22,7.54,2565.56,0.44,0.16,2406.78
2026-01-21 20:52:57,TX-B,403.00,9.32,3588.27,0.42,0.22,2381.60
2026-01-21 20:52:57,TX-C,272.50,7.08,2632.59,0.12,0.30,2378.87
2026-01-21 20:52:58,CH-1,173.28,4.56,4646.16,0.87,0.71,3534.32
2026-01-21 20:52:58,CH-2,216.81,6.10,3022.47,1.29,0.43,4560.45
2026-01-21 20:52:58,TX-A,363.25,8.10,2483.91,0.24,0.25,2600.05
2026-01-21 20:52:58,TX-B,359.89,8.34,2333.06,0.33,0.33,2024.00
2026-01-21 20:52:58,TX-C,376.66,7.33,2678.04,0.44,0.10,1635.09
2026-01-21 20:52:59,CH-1,239.37,6.00,3529.09,1.47,0.81,3860.06
2026-01-21 20:52:59,CH-2,284.05,4.31,3504.98,1.29,0.72,2166.73
2026-01-21 20:52:59,TX-A,367.37,8.18,2376.66,0.59,0.26,2275.72
2026-01-21 20:52:59,TX-B,396.12,8.48,2779.52,0.51,0.09,2457.12
2026-01-21 20:52:59,TX-C,241.10,8.55,2863.62,0.58,0.22,2322.69
2026-01-21 20:53:00,CH-1,240.77,4.06,5348.36,1.75,0.85,2570.41
2026-01-21 20:53:00,CH-2,333.28,5.28,2273.32,0.97,0.47,3625.72
2026-01-21 20:53:00,TX-A,337.40,9.18,2844.71,0.78,0.18,2167.38
2026-01-21 20:53:00,TX-B,341.02,8.04,3269.39,0.60,0.22,3164.71
2026-01-21 20:53:00,TX-C,316.76,7.33,2227.79,0.55,0.28,3115.96
2026-01-21 20:53:01,CH-1,173.90,3.18,3136.22,0.93,0.43,3439.32
2026-01-21 20:53:01,CH-2,101.99,6.70,2475.79,1.46,0.54,3099.61
2026-01-21 20:53:01,TX-A,359.48,9.12,2239.02,0.66,0.20,2361.96
2026-01-21 20:53:01,TX-B,335.16,7.43,3273.96,0.54,0.30,2589.87
2026-01-21 20:53:01,TX-C,353.55,9.85,1886.81,0.42,0.19,1799.75
2026-01-21 20:53:02,CH-1,189.76,5.49,2770.35,1.80,0.57,3270.51
2026-01-21 20:53:02,CH-2,282.62,7.62,4015.31,1.30,0.46,4060.99
2026-01-21 20:53:02,TX-A,256.06,6.98,2543.47,0.20,0.18,2285.42
2026-01-21 20:53:02,TX-B,120.15,7.46,1933.82,0.53,0.34,2165.84
2026-01-21 20:53:02,TX-C,473.77,7.59,2125.47,0.49,0.20,2635.89
2026-01-21 20:53:03,CH-1,210.53,4.40,3416.61,1.16,0.74,3188.45
2026-01-21 20:53:03,CH-2,166.29,5.81,2429.97,1.36,0.99,3304.72
2026-01-21 20:53:03,TX-A,377.05,8.77,2926.47,0.36,0.24,1694.95
2026-01-21 20:53:03,TX-B,278.75,6.82,2505.40,0.24,0.31,2235.94
2026-01-21 20:53:03,TX-C,389.03,7.23,3259.04,0.58,0.21,1642.94
2026-01-21 20:53:04,CH-1,290.41,7.20,4313.45,1.09,0.42,2912.66
